subject,trialnum,shape,label,type,correct,latency,blocktype
689464470,44,self,self,match,0,438,blocked
689464470,45,self,stranger,nonmatch,1,410,blocked
689464470,46,self,self,match,1,341,blocked
689464470,47,self,friend,nonmatch,1,437,blocked
689464470,48,self,self,match,1,403,blocked
689464470,49,self,self,match,1,495,blocked
689464470,50,self,self,match,1,352,blocked
689464470,51,self,friend,nonmatch,1,462,blocked
689464470,52,self,friend,nonmatch,1,449,blocked
689464470,53,self,stranger,nonmatch,1,396,blocked
689464470,54,self,stranger,nonmatch,1,387,blocked
689464470,55,self,self,match,1,423,blocked
689464470,56,self,friend,nonmatch,1,459,blocked
689464470,57,self,self,match,1,544,blocked
689464470,58,self,self,match,1,452,blocked
689464470,59,self,self,match,1,428,blocked
689464470,60,self,self,match,1,334,blocked
171377257,1,stranger,friend,nonmatch,0,1037,blocked
171377257,2,stranger,self,nonmatch,0,1081,blocked
171377257,3,stranger,self,nonmatch,1,895,blocked
171377257,4,stranger,friend,nonmatch,1,1044,blocked
171377257,5,stranger,stranger,match,1,1027,blocked
171377257,6,stranger,friend,nonmatch,1,672,blocked
171377257,7,stranger,friend,nonmatch,1,668,blocked
171377257,8,stranger,friend,nonmatch,1,677,blocked
171377257,9,stranger,stranger,match,1,685,blocked
171377257,10,stranger,friend,nonmatch,1,773,blocked
171377257,11,stranger,self,nonmatch,1,916,blocked
171377257,12,stranger,friend,nonmatch,1,763,blocked
171377257,13,stranger,stranger,match,1,535,blocked
171377257,14,stranger,friend,nonmatch,1,813,blocked
171377257,15,stranger,stranger,match,0,787,blocked
171377257,16,stranger,self,nonmatch,1,857,blocked
171377257,17,stranger,stranger,match,0,668,blocked
171377257,18,stranger,stranger,match,1,621,blocked
171377257,19,stranger,friend,nonmatch,1,922,blocked
171377257,20,stranger,friend,nonmatch,1,700,blocked
171377257,21,stranger,self,nonmatch,1,495,blocked
171377257,22,stranger,stranger,match,1,481,blocked
171377257,23,stranger,stranger,match,1,500,blocked
171377257,24,stranger,self,nonmatch,1,486,blocked
171377257,25,stranger,stranger,match,1,630,blocked
171377257,26,stranger,self,nonmatch,1,509,blocked
171377257,27,stranger,stranger,match,1,629,blocked
171377257,28,stranger,self,nonmatch,1,581,blocked
171377257,29,stranger,self,nonmatch,1,769,blocked
171377257,30,stranger,friend,nonmatch,1,598,blocked
171377257,31,stranger,stranger,match,1,449,blocked
171377257,32,stranger,self,nonmatch,1,806,blocked
171377257,33,stranger,stranger,match,1,466,blocked
171377257,34,stranger,stranger,match,1,542,blocked
171377257,35,stranger,stranger,match,1,516,blocked
171377257,36,stranger,friend,nonmatch,1,451,blocked
171377257,37,stranger,stranger,match,1,493,blocked
171377257,38,stranger,self,nonmatch,1,670,blocked
171377257,39,stranger,stranger,match,1,577,blocked
171377257,40,stranger,stranger,match,1,507,blocked
171377257,41,stranger,friend,nonmatch,1,549,blocked
171377257,42,stranger,stranger,match,1,592,blocked
171377257,43,stranger,stranger,match,1,712,blocked
171377257,44,stranger,stranger,match,1,507,blocked
171377257,45,stranger,self,nonmatch,1,679,blocked
171377257,46,stranger,stranger,match,1,507,blocked
171377257,47,stranger,self,nonmatch,1,605,blocked
171377257,48,stranger,stranger,match,1,523,blocked
171377257,49,stranger,stranger,match,1,1105,blocked
171377257,50,stranger,stranger,match,1,622,blocked
171377257,51,stranger,stranger,match,1,495,blocked
171377257,52,stranger,self,nonmatch,1,424,blocked
171377257,53,stranger,stranger,match,1,624,blocked
171377257,54,stranger,friend,nonmatch,1,542,blocked
171377257,55,stranger,stranger,match,1,483,blocked
171377257,56,stranger,stranger,match,1,565,blocked
171377257,57,stranger,friend,nonmatch,1,529,blocked
171377257,58,stranger,stranger,match,1,548,blocked
171377257,59,stranger,stranger,match,1,589,blocked
171377257,60,stranger,self,nonmatch,1,621,blocked
171377257,1,self,self,match,0,472,mixed
171377257,2,stranger,stranger,match,1,840,mixed
171377257,3,stranger,stranger,match,1,500,mixed
171377257,5,self,self,match,1,1176,mixed
171377257,6,stranger,self,nonmatch,1,614,mixed
171377257,7,self,self,match,1,678,mixed
171377257,8,friend,friend,match,1,754,mixed
171377257,9,stranger,stranger,match,1,829,mixed
171377257,10,stranger,self,nonmatch,1,535,mixed
171377257,11,friend,friend,match,1,1039,mixed
171377257,12,friend,stranger,nonmatch,0,610,mixed
171377257,13,friend,friend,match,1,641,mixed
171377257,14,friend,friend,match,1,739,mixed
171377257,15,friend,stranger,nonmatch,1,691,mixed
171377257,16,stranger,stranger,match,1,667,mixed
171377257,17,stranger,stranger,match,1,668,mixed
171377257,18,self,stranger,nonmatch,1,710,mixed
171377257,19,friend,stranger,nonmatch,1,798,mixed
171377257,20,stranger,friend,nonmatch,1,727,mixed
171377257,21,self,stranger,nonmatch,1,758,mixed
171377257,22,stranger,stranger,match,1,610,mixed
171377257,23,stranger,stranger,match,1,663,mixed
171377257,24,stranger,self,nonmatch,1,547,mixed
171377257,25,stranger,friend,nonmatch,1,678,mixed
171377257,26,self,friend,nonmatch,1,936,mixed
171377257,27,self,stranger,nonmatch,1,877,mixed
171377257,28,stranger,friend,nonmatch,1,739,mixed
171377257,29,self,self,match,1,702,mixed
171377257,30,stranger,self,nonmatch,1,542,mixed
171377257,31,self,self,match,1,697,mixed
171377257,32,friend,self,nonmatch,1,581,mixed
171377257,33,self,self,match,1,1006,mixed
171377257,34,friend,friend,match,0,1118,mixed
171377257,35,self,self,match,1,753,mixed
171377257,36,self,stranger,nonmatch,1,919,mixed
171377257,37,friend,friend,match,1,910,mixed
171377257,38,self,friend,nonmatch,1,976,mixed
171377257,39,stranger,self,nonmatch,1,906,mixed
171377257,40,stranger,friend,nonmatch,1,725,mixed
171377257,41,self,friend,nonmatch,1,834,mixed
171377257,42,stranger,stranger,match,1,538,mixed
171377257,43,friend,friend,match,1,773,mixed
171377257,44,self,self,match,0,510,mixed
171377257,45,friend,self,nonmatch,1,980,mixed
171377257,46,friend,stranger,nonmatch,1,659,mixed
171377257,47,stranger,stranger,match,1,611,mixed
171377257,48,friend,friend,match,0,704,mixed
171377257,49,self,stranger,nonmatch,1,757,mixed
171377257,50,stranger,friend,nonmatch,1,1080,mixed
171377257,51,friend,self,nonmatch,0,557,mixed
171377257,52,friend,friend,match,1,413,mixed
171377257,53,friend,stranger,nonmatch,1,545,mixed
171377257,54,stranger,stranger,match,1,767,mixed
171377257,55,self,self,match,0,539,mixed
171377257,56,self,friend,nonmatch,1,964,mixed
171377257,57,self,self,match,1,422,mixed
171377257,58,self,friend,nonmatch,0,515,mixed
171377257,59,friend,self,nonmatch,1,738,mixed
171377257,60,friend,self,nonmatch,1,847,mixed
171377257,1,stranger,stranger,match,1,731,mixed
171377257,2,self,self,match,1,570,mixed
171377257,3,stranger,stranger,match,1,529,mixed
171377257,4,friend,self,nonmatch,1,874,mixed
171377257,5,friend,friend,match,1,411,mixed
171377257,6,friend,self,nonmatch,1,520,mixed
171377257,7,stranger,friend,nonmatch,1,809,mixed
171377257,8,friend,self,nonmatch,1,930,mixed
171377257,9,self,stranger,nonmatch,1,636,mixed
171377257,10,stranger,friend,nonmatch,1,1302,mixed
171377257,11,friend,friend,match,0,1025,mixed
171377257,12,stranger,stranger,match,1,1096,mixed
171377257,13,friend,self,nonmatch,1,850,mixed
171377257,14,friend,self,nonmatch,1,953,mixed
171377257,15,self,self,match,1,495,mixed
171377257,16,stranger,self,nonmatch,1,627,mixed
171377257,17,self,stranger,nonmatch,1,760,mixed
171377257,18,stranger,stranger,match,1,825,mixed
171377257,19,friend,friend,match,1,687,mixed
171377257,20,self,self,match,1,907,mixed
171377257,21,self,friend,nonmatch,1,558,mixed
171377257,22,friend,friend,match,1,656,mixed
171377257,23,stranger,stranger,match,1,473,mixed
171377257,24,friend,stranger,nonmatch,1,807,mixed
171377257,25,self,self,match,1,444,mixed
171377257,26,stranger,stranger,match,1,566,mixed
171377257,27,friend,stranger,nonmatch,1,608,mixed
171377257,28,stranger,stranger,match,1,672,mixed
171377257,29,friend,friend,match,1,563,mixed
171377257,30,self,friend,nonmatch,1,570,mixed
171377257,31,self,friend,nonmatch,0,567,mixed
171377257,32,self,stranger,nonmatch,0,655,mixed
171377257,33,stranger,stranger,match,1,731,mixed
171377257,34,stranger,self,nonmatch,1,1099,mixed
171377257,35,self,friend,nonmatch,1,796,mixed
171377257,36,friend,friend,match,1,445,mixed
171377257,37,friend,stranger,nonmatch,1,778,mixed
171377257,38,self,self,match,0,793,mixed
171377257,39,self,stranger,nonmatch,1,767,mixed
171377257,40,stranger,stranger,match,1,415,mixed
171377257,41,stranger,self,nonmatch,1,863,mixed
171377257,42,stranger,friend,nonmatch,1,510,mixed
171377257,43,self,self,match,1,468,mixed
171377257,44,stranger,self,nonmatch,1,556,mixed
171377257,45,self,self,match,1,845,mixed
171377257,46,friend,friend,match,1,477,mixed
171377257,47,self,self,match,1,581,mixed
171377257,48,stranger,friend,nonmatch,1,577,mixed
171377257,49,friend,friend,match,0,946,mixed
171377257,50,stranger,stranger,match,1,670,mixed
171377257,51,friend,stranger,nonmatch,1,627,mixed
171377257,52,self,friend,nonmatch,1,679,mixed
171377257,53,stranger,self,nonmatch,0,946,mixed
171377257,54,friend,stranger,nonmatch,1,883,mixed
171377257,55,stranger,friend,nonmatch,1,606,mixed
171377257,56,self,self,match,1,524,mixed
171377257,57,friend,friend,match,1,1184,mixed
171377257,58,friend,friend,match,1,472,mixed
171377257,59,self,self,match,1,491,mixed
171377257,60,self,stranger,nonmatch,1,522,mixed
171377257,1,self,self,match,1,640,blocked
171377257,2,self,self,match,1,429,blocked
171377257,3,self,stranger,nonmatch,1,414,blocked
171377257,4,self,self,match,1,435,blocked
171377257,5,self,self,match,1,453,blocked
171377257,6,self,stranger,nonmatch,1,653,blocked
171377257,7,self,friend,nonmatch,1,672,blocked
171377257,8,self,friend,nonmatch,1,601,blocked
171377257,9,self,self,match,1,409,blocked
171377257,10,self,self,match,1,406,blocked
171377257,11,self,friend,nonmatch,1,555,blocked
171377257,12,self,friend,nonmatch,1,460,blocked
171377257,13,self,friend,nonmatch,1,435,blocked
171377257,14,self,stranger,nonmatch,1,466,blocked
171377257,15,self,self,match,1,598,blocked
171377257,16,self,friend,nonmatch,1,540,blocked
171377257,17,self,self,match,1,390,blocked
171377257,18,self,friend,nonmatch,1,410,blocked
171377257,19,self,stranger,nonmatch,1,733,blocked
171377257,20,self,self,match,1,482,blocked
171377257,21,self,self,match,1,631,blocked
171377257,22,self,friend,nonmatch,1,538,blocked
171377257,23,self,self,match,1,525,blocked
171377257,24,self,stranger,nonmatch,1,533,blocked
171377257,25,self,self,match,1,462,blocked
171377257,26,self,self,match,1,425,blocked
171377257,27,self,self,match,1,411,blocked
171377257,28,self,self,match,1,431,blocked
171377257,29,self,friend,nonmatch,1,462,blocked
171377257,30,self,stranger,nonmatch,1,487,blocked
171377257,31,self,stranger,nonmatch,1,619,blocked
171377257,32,self,self,match,1,560,blocked
171377257,33,self,friend,nonmatch,1,434,blocked
171377257,34,self,self,match,1,385,blocked
171377257,35,self,self,match,0,349,blocked
171377257,36,self,stranger,nonmatch,1,423,blocked
171377257,37,self,stranger,nonmatch,1,512,blocked
171377257,38,self,self,match,1,543,blocked
171377257,39,self,friend,nonmatch,1,511,blocked
171377257,40,self,self,match,1,510,blocked
171377257,41,self,self,match,1,438,blocked
171377257,42,self,stranger,nonmatch,1,446,blocked
171377257,43,self,friend,nonmatch,1,387,blocked
171377257,44,self,self,match,1,452,blocked
171377257,45,self,friend,nonmatch,1,460,blocked
171377257,46,self,stranger,nonmatch,1,446,blocked
171377257,47,self,self,match,1,566,blocked
171377257,48,self,self,match,1,531,blocked
171377257,49,self,self,match,1,511,blocked
171377257,50,self,friend,nonmatch,1,485,blocked
171377257,51,self,self,match,1,471,blocked
171377257,52,self,self,match,1,569,blocked
171377257,53,self,self,match,1,477,blocked
171377257,54,self,stranger,nonmatch,1,744,blocked
171377257,55,self,stranger,nonmatch,1,594,blocked
171377257,56,self,self,match,1,468,blocked
171377257,57,self,stranger,nonmatch,1,453,blocked
171377257,58,self,stranger,nonmatch,1,411,blocked
171377257,59,self,friend,nonmatch,1,464,blocked
171377257,60,self,self,match,1,473,blocked
171377257,1,friend,friend,match,1,515,blocked
171377257,2,friend,friend,match,1,410,blocked
171377257,3,friend,stranger,nonmatch,0,430,blocked
171377257,4,friend,friend,match,1,460,blocked
171377257,5,friend,friend,match,1,728,blocked
171377257,6,friend,friend,match,1,444,blocked
171377257,7,friend,friend,match,1,401,blocked
171377257,8,friend,stranger,nonmatch,0,512,blocked
171377257,9,friend,self,nonmatch,0,395,blocked
171377257,10,friend,stranger,nonmatch,1,729,blocked
171377257,11,friend,stranger,nonmatch,1,456,blocked
171377257,12,friend,self,nonmatch,1,499,blocked
171377257,13,friend,self,nonmatch,1,417,blocked
171377257,14,friend,friend,match,1,527,blocked
171377257,15,friend,friend,match,1,491,blocked
171377257,16,friend,friend,match,1,420,blocked
171377257,17,friend,stranger,nonmatch,1,456,blocked
171377257,18,friend,friend,match,1,555,blocked
171377257,19,friend,friend,match,1,428,blocked
171377257,20,friend,friend,match,1,527,blocked
171377257,21,friend,friend,match,1,579,blocked
171377257,22,friend,stranger,nonmatch,1,409,blocked
171377257,23,friend,stranger,nonmatch,1,517,blocked
171377257,24,friend,self,nonmatch,1,571,blocked
171377257,25,friend,friend,match,1,580,blocked
171377257,26,friend,friend,match,1,650,blocked
171377257,27,friend,self,nonmatch,1,613,blocked
171377257,28,friend,friend,match,1,857,blocked
171377257,29,friend,self,nonmatch,1,590,blocked
171377257,30,friend,friend,match,1,497,blocked
171377257,31,friend,friend,match,1,461,blocked
171377257,32,friend,friend,match,1,470,blocked
171377257,33,friend,friend,match,1,489,blocked
171377257,34,friend,friend,match,1,475,blocked
171377257,35,friend,friend,match,1,505,blocked
171377257,36,friend,self,nonmatch,1,564,blocked
171377257,37,friend,self,nonmatch,1,472,blocked
171377257,38,friend,friend,match,1,580,blocked
171377257,39,friend,friend,match,1,589,blocked
171377257,40,friend,stranger,nonmatch,1,529,blocked
171377257,41,friend,stranger,nonmatch,1,595,blocked
171377257,42,friend,stranger,nonmatch,1,636,blocked
171377257,43,friend,self,nonmatch,1,522,blocked
171377257,44,friend,stranger,nonmatch,1,496,blocked
171377257,45,friend,self,nonmatch,1,448,blocked
171377257,46,friend,stranger,nonmatch,1,405,blocked
171377257,47,friend,friend,match,1,527,blocked
171377257,48,friend,self,nonmatch,1,467,blocked
171377257,49,friend,friend,match,1,498,blocked
171377257,50,friend,friend,match,1,642,blocked
171377257,51,friend,friend,match,1,548,blocked
171377257,52,friend,stranger,nonmatch,1,467,blocked
171377257,53,friend,self,nonmatch,1,486,blocked
171377257,54,friend,self,nonmatch,1,506,blocked
171377257,55,friend,stranger,nonmatch,1,475,blocked
171377257,56,friend,friend,match,1,392,blocked
171377257,57,friend,self,nonmatch,1,446,blocked
171377257,58,friend,self,nonmatch,1,455,blocked
171377257,59,friend,friend,match,1,441,blocked
171377257,60,friend,stranger,nonmatch,1,483,blocked
171377257,1,friend,friend,match,1,530,mixed
171377257,2,self,stranger,nonmatch,1,449,mixed
171377257,3,stranger,friend,nonmatch,1,468,mixed
171377257,4,self,friend,nonmatch,1,611,mixed
171377257,5,friend,self,nonmatch,1,552,mixed
171377257,6,stranger,self,nonmatch,1,527,mixed
171377257,7,self,stranger,nonmatch,1,681,mixed
171377257,8,friend,friend,match,1,577,mixed
171377257,9,stranger,self,nonmatch,1,546,mixed
171377257,10,self,stranger,nonmatch,1,949,mixed
171377257,11,stranger,stranger,match,0,547,mixed
171377257,12,stranger,friend,nonmatch,1,578,mixed
171377257,13,stranger,stranger,match,1,547,mixed
171377257,14,stranger,self,nonmatch,1,465,mixed
171377257,15,self,self,match,1,429,mixed
171377257,16,self,self,match,1,436,mixed
171377257,17,friend,friend,match,1,501,mixed
171377257,18,stranger,stranger,match,1,521,mixed
171377257,19,stranger,stranger,match,1,609,mixed
171377257,20,stranger,stranger,match,1,673,mixed
171377257,21,stranger,friend,nonmatch,1,502,mixed
171377257,22,friend,friend,match,1,667,mixed
171377257,23,friend,stranger,nonmatch,1,659,mixed
171377257,24,stranger,stranger,match,1,678,mixed
171377257,25,friend,stranger,nonmatch,1,641,mixed
171377257,26,self,stranger,nonmatch,1,525,mixed
171377257,27,friend,friend,match,1,433,mixed
171377257,28,stranger,stranger,match,1,565,mixed
171377257,29,self,friend,nonmatch,1,562,mixed
171377257,30,friend,self,nonmatch,1,684,mixed
171377257,31,friend,stranger,nonmatch,1,703,mixed
171377257,32,friend,friend,match,1,481,mixed
171377257,33,stranger,self,nonmatch,1,511,mixed
171377257,34,self,friend,nonmatch,1,463,mixed
171377257,35,self,friend,nonmatch,1,505,mixed
171377257,36,stranger,self,nonmatch,1,773,mixed
171377257,37,self,friend,nonmatch,1,578,mixed
171377257,38,self,self,match,1,485,mixed
171377257,39,friend,stranger,nonmatch,1,505,mixed
171377257,40,self,self,match,1,625,mixed
171377257,41,stranger,friend,nonmatch,1,493,mixed
171377257,42,friend,self,nonmatch,1,626,mixed
171377257,43,stranger,stranger,match,1,634,mixed
171377257,44,friend,friend,match,0,1024,mixed
171377257,45,self,self,match,1,646,mixed
171377257,46,stranger,friend,nonmatch,1,565,mixed
171377257,47,self,self,match,0,483,mixed
171377257,48,stranger,stranger,match,1,728,mixed
171377257,49,friend,friend,match,1,815,mixed
171377257,50,self,self,match,1,419,mixed
171377257,51,stranger,stranger,match,1,439,mixed
171377257,52,self,stranger,nonmatch,1,531,mixed
171377257,53,self,self,match,1,685,mixed
